,Dataset Order,Dataset Title,Dataset Link,Dataset Produced By,Dataset Description,Dataset Identificador,Dataset Publisher,Dataset Author,Dataset Contact Name,Dataset Contact Email,Dataset Release Date,Dataset Modified Date,Dataset Temporal Coverage,Dataset Frequency,Dataset Public Access Level,Dataset Homepage URL,Dataset Language,Dataset License,File Title,File Description,File Format,File Link
277,N_32,Registro de Gas Natural - Marzo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Presidencia del Consejo de Ministros,,4d398616-3cdd-4a1a-abcb-5f65c3a10acd,Presidencia del Consejo de Ministros,,,,2017-05-19,2017-07-06,,,,,,,Registro de Gas Natural - Estaciones de Compresión de GNC - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/6.-ESTACION-COMPRESION-GNC.xls
278,N_32,Registro de Gas Natural - Marzo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Presidencia del Consejo de Ministros,,4d398616-3cdd-4a1a-abcb-5f65c3a10acd,Presidencia del Consejo de Ministros,,,,2017-05-19,2017-07-06,,,,,,,Registro de Gas Natural - Centros de Descompresión de GNC - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/7.-CENTROS-DESCOMPRESION-GNC.xls
279,N_32,Registro de Gas Natural - Marzo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Presidencia del Consejo de Ministros,,4d398616-3cdd-4a1a-abcb-5f65c3a10acd,Presidencia del Consejo de Ministros,,,,2017-05-19,2017-07-06,,,,,,,Registro de Gas Natural - Estaciones de Carga de GNC - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/8.-ESTACION-CARGA-GNC.xls
280,N_32,Registro de Gas Natural - Marzo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Presidencia del Consejo de Ministros,,4d398616-3cdd-4a1a-abcb-5f65c3a10acd,Presidencia del Consejo de Ministros,,,,2017-05-19,2017-07-06,,,,,,,Registro de Gas Natural - Consumidores Directos de GNC - Abril 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/9.-CD-GNC.xls
281,N_32,Registro de Gas Natural - Marzo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Presidencia del Consejo de Ministros,,4d398616-3cdd-4a1a-abcb-5f65c3a10acd,Presidencia del Consejo de Ministros,,,,2017-05-19,2017-07-06,,,,,,,Registro de Gas Natural - Unidades de Trasvace de GNC - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/10.-UNIDAD-TRASVASE-GNC.xls
282,N_32,Registro de Gas Natural - Marzo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Presidencia del Consejo de Ministros,,4d398616-3cdd-4a1a-abcb-5f65c3a10acd,Presidencia del Consejo de Ministros,,,,2017-05-19,2017-07-06,,,,,,,Registro de Gas Natural - Medios de Transporte de GNC - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/11.-TRANSPORTES-GNC.xls
283,N_32,Registro de Gas Natural - Marzo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Presidencia del Consejo de Ministros,,4d398616-3cdd-4a1a-abcb-5f65c3a10acd,Presidencia del Consejo de Ministros,,,,2017-05-19,2017-07-06,,,,,,,Registro de Gas Natural - Unidad Movil de GNC - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/12.-UNIDAD-MOVIL-GNC.xls
284,N_32,Registro de Gas Natural - Marzo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Presidencia del Consejo de Ministros,,4d398616-3cdd-4a1a-abcb-5f65c3a10acd,Presidencia del Consejo de Ministros,,,,2017-05-19,2017-07-06,,,,,,,Registro de Gas Natural - Estaciones de Servicio de Combustibles Líquidos con GNV - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/1.-EESS-GNV.xls
285,N_32,Registro de Gas Natural - Marzo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Presidencia del Consejo de Ministros,,4d398616-3cdd-4a1a-abcb-5f65c3a10acd,Presidencia del Consejo de Ministros,,,,2017-05-19,2017-07-06,,,,,,,Registro de Gas Natural - Estaciones de Servicio con GLP y GNV - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/2.-EESS-GLP-GNV.xls
286,N_32,Registro de Gas Natural - Marzo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Presidencia del Consejo de Ministros,,4d398616-3cdd-4a1a-abcb-5f65c3a10acd,Presidencia del Consejo de Ministros,,,,2017-05-19,2017-07-06,,,,,,,Registro de Gas Natural - Establecimientos de Venta al Público de GNV - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/3.-Estacion-GNV.xls
287,N_32,Registro de Gas Natural - Marzo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Presidencia del Consejo de Ministros,,4d398616-3cdd-4a1a-abcb-5f65c3a10acd,Presidencia del Consejo de Ministros,,,,2017-05-19,2017-07-06,,,,,,,Registro de Gas Natural - Gasocentros de GLP con Establecimientos de Venta al Público de GNV - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/4.-GLP-GNV.xls
288,N_32,Registro de Gas Natural - Marzo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Presidencia del Consejo de Ministros,,4d398616-3cdd-4a1a-abcb-5f65c3a10acd,Presidencia del Consejo de Ministros,,,,2017-05-19,2017-07-06,,,,,,,Registro de Gas Natural - Consumidores Directos de GNV - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/5.-CD-GNV.xls
289,N_32,Registro de Gas Natural - Marzo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Presidencia del Consejo de Ministros,,4d398616-3cdd-4a1a-abcb-5f65c3a10acd,Presidencia del Consejo de Ministros,,,,2017-05-19,2017-07-06,,,,,,,Registro de Gas Natural - Establecimientos destinados al Suministros de GNV - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/6.-EDS-GNV-SIT.xls
290,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Consumidores Directos con Instalaciones Fijas - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/CDCLyOPDHconInstalacionesFijas.xls
291,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos con Instalaciones Móviles - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/CDCLyOPDHconInstalacionesM%C3%B3viles.xls
292,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Comercializadores de Combustible de Aviación - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/ComercializadoresdeCombustibledeAviaci%C3%B3n.xls
293,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Comercializadores de Combustible de Embarcación - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/ComercializadoresdeCombustibledeEmbarcaci%C3%B3n.xls
294,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Distribuidores Mayoristas Combustibles Liquidos - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/DistribuidoresMayoristasCombustiblesL%C3%ADquidos.xls
295,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Distribuidores Mayoristas OPDH - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/DistribuidoresMayoristasOPDH.xls
296,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Plantas de Procesamiento de Hidrocarburos - Enero 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/Plantas%20de%20Procesamiento%20de%20Hidrocarburos.xls
297,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Plantas de Lubricantes - Setiembre 2015,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/Plantas%20de%20Lubricantes.xls
298,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Plantas de Abastecimiento de Combustibles Líquidos - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/Plantas%20de%20Abastecimiento%20de%20Combustibles%20Liquidos.xls
299,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,"Registro de Hidrocarburos - Medios de Transporte Lacustre, Marítimo y Fluvial  - Marzo 2017",,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/MEDIOS%20DE%20TRANSPORTE%20LACUSTRE%2C%20MARITIMO%20Y%20FLUVIAL.xls
300,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Consumidores Menores  - Febrero 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/Consumidores-menores.xls
301,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Estaciones de Servicios con GLP y GNV - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/EESSconGLPyGNV.xls
302,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Estaciones de Servicios con GNV - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/EESSconGNV.xls
303,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Estaciones de Servicios con Gasocentro de GLP - Mayo 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/EstacionesdeServicioconGasocentrodeGLP.xls
304,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Grifos Flotantes - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/GrifosFlotantes.xls
305,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Grifos Rurales con Almacenamiento en Cilindros - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/GrifosRuralesconalmacenamientoenCilindros.xls
306,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Grifos y Estaciones de Servicios - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/GrifosyEstacionesdeServicios.xls
307,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Consumidor Directo de GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/ConsumidorDirectodeGLP.xls
308,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Distribuidores a Granel de GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/DistribuidoresaGraneldeGLP.xls
309,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Distribuidores en Cilindros de GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/DistribuidoresenCilindrosdeGLP.xls
310,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Gasocentros - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/Gasocentros.xls
311,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Importadores de GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/ImportadordeGLP.xls
312,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Locales de Venta de GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/LocalesdeVentadeGLP.xls
313,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Planta de Abastecimiento GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/PlantadeAbastecimientoGLP.xls
314,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Planta Envasadora GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/PlantaEnvasadoraGLP.xls
315,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Redes de Distribución de GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/RedesdeDistribuci%C3%B3ndeGLP.xls
316,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Transporte de GLP a Granel - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/TransporteGLPaGranel.xls
317,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Transporte de GLP en Cilindros - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/TransporteGLPenCilindros.xls
318,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Transporte Terrestre de Petróleo Crudo - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/TransporteTerrestredePetr%C3%B3leoCrudo.xls
319,N_33,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Presidencia del Consejo de Ministros,,381793fa-9130-4a3b-82f6-799c24f30551,Presidencia del Consejo de Ministros,,,,2017-05-18,2017-07-06,,,,,,,Registro de Hidrocarburos - Distribuidores Minoristas de Combustibles Líquidos y OPDH - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/DistribuidoresMinoristasdeCombustiblesL%C3%ADquidosyOPDH.xls
